venue_id,type
53a72f3420f7420be8c9cd6a,conference
53a7252120f7420be8b46a93,conference
555036d17cea80f954159914,conference
555036b97cea80f95414cf92,conference
53a72f3420f7420be8c9cd69,conference
53a7285420f7420be8baee47,conference
5736b296d39c4f40a799f254,conference
53e1867420f7dfbc07e8db57,conference
53e189cc20f7dfbc07e8f11d,conference
5390796c20f770854f5b91a3,conference
53a72f3a20f7420be8c9cd9b,conference
54824fb3582fc50b5e02e6de,conference
5736b00dd39c4f40a798df75,conference
555037cc7cea80f95419a51f,conference
555037a27cea80f954193c93,conference
539e78278314ff4cf4b6430c,conference
53a7329a20f7420be8da4ef6,conference
53a727fd20f7420be8ba4820,conference
54825265582fc50b5e05b01e,conference
53a7299820f7420be8bdc092,conference
555036f07cea80f954167a85,conference
53a7280520f7420be8ba5fb8,conference
53a72d8920f7420be8c693a2,conference
53e17f5e20f7dfbc07e8ac78,conference
54825e28582fc50b5e1bf04a,conference
53a725f120f7420be8b5e4e8,conference
53907dad20f770854f60d3c0,conference
53a7321620f7420be8d78ece,conference
555037287cea80f954177914,conference
5390796720f770854f5b90b7,conference
5390797520f770854f5bb9c2,conference
555037047cea80f95416df88,conference
53a727c320f7420be8b9ba2f,conference
555037c57cea80f9541980b5,conference
53a72fc720f7420be8cc3074,conference
53a72a9620f7420be8c06e2d,conference
53a731f720f7420be8d6ea87,conference
539e79a78314ff4cf4bafe53,conference
53a72a3c20f7420be8bf75f5,conference
5550378a7cea80f95418d8bf,conference
53a7261020f7420be8b66671,conference
53907daa20f770854f60d337,conference
53a731f220f7420be8d6d30a,conference
53a732ba20f7420be8db0ab7,conference
555036cc7cea80f95415814a,conference
53a72ca420f7420be8c4aef0,conference
539079db20f770854f5c6cd1,conference
53a726f420f7420be8b87a79,conference
53e1839520f7dfbc07e8c7fc,conference
53908cfb20f70186a0dcfdcd,conference
5390ba3e20f70186a0f375d0,conference
54825226582fc50b5e05610e,conference
555036b37cea80f954149ffa,conference
5482641a582fc50b5e2a0615,conference
53a72bac20f7420be8c2d5a9,conference
53a731cd20f7420be8d62e99,conference
53a7313020f7420be8d2b2cc,conference
53a72a1f20f7420be8bf4658,conference
53a72d1f20f7420be8c5a757,conference
53a7283420f7420be8babe97,conference
53a728b120f7420be8bb5a2b,conference
56991f39b0b7fae0fc504ac7,conference
53a728ef20f7420be8bbe814,conference
555037777cea80f954188e3f,conference
53a7284420f7420be8bae221,conference
53a729e720f7420be8bea0ed,conference
54825d85582fc50b5e1adcda,conference
555036e27cea80f954163f1a,conference
555037937cea80f95418fe2d,conference
53a72ea720f7420be8c9630e,conference
555036c37cea80f954152e61,conference
55f95a53c35f4fb0d21ce847,conference
5736ae40d39c4f40a79762f8,conference
53a72acc20f7420be8c0d908,conference
5482517d582fc50b5e0426de,conference
53907a2620f770854f5cef7b,conference
53e18cb620f7dfbc07e90338,conference
53a72dd420f7420be8c75034,conference
53a7307020f7420be8cf13e2,conference
53a72ab520f7420be8c0b54c,conference
53907a4b20f770854f5d1d26,conference
5736af83d39c4f40a798942b,conference
555036e07cea80f954163350,conference
53a72a4920f7420be8bfa51b,conference
53a7285220f7420be8baee38,conference
53a730f220f7420be8d16a3a,conference
53a727a620f7420be8b96781,conference
53a7293020f7420be8bca4fd,conference
53907a2b20f770854f5cf01c,conference
539ff240831432abcb43cb6f,conference
539e773a8314ff4cf4b2c05a,conference
53a72b7b20f7420be8c26b45,conference
555037837cea80f95418b43e,conference
555036b77cea80f95414b7dc,conference
53a724ff20f7420be8b423cb,conference
555036bc7cea80f95414e748,conference
555036f27cea80f954168661,conference
53a730db20f7420be8d10c65,conference
53a7284b20f7420be8baedfc,conference
53a72d1920f7420be8c59b84,conference
53a72ded20f7420be8c78b2f,conference
555037bc7cea80f954197db4,conference
53a7315b20f7420be8d3b4f2,conference
5550376a7cea80f954186771,conference
53a7327720f7420be8d99eec,conference
555036d97cea80f95415f7f9,conference
53a728bc20f7420be8bb71d3,conference
539089f820f70186a0d9c85a,conference
53a72f9320f7420be8cb3a04,conference
53a7262a20f7420be8b6ad53,conference
53a72f3d20f7420be8c9d95e,conference
53908ed120f70186a0dd7c67,conference
53a7326920f7420be8d94cca,conference
53a7291520f7420be8bc2f4f,conference
53e17f7120f7dfbc07e8acea,conference
555037287cea80f95417791c,conference
53a72d3520f7420be8c5e252,conference
53a72a1c20f7420be8bf3a8a,conference
53908a1620f70186a0d9cc73,conference
555037a17cea80f954193c6e,conference
539089e720f70186a0d9c5c3,conference
54825a20582fc50b5e13cfac,conference
53a7314220f7420be8d310bf,conference
53a727e020f7420be8ba0122,conference
5390884020f70186a0d8e66c,conference
555036e47cea80f954164b0c,conference
555036ce7cea80f954158d1b,conference
555036c97cea80f954156992,conference
53a724af20f7420be8b37385,conference
53a7275d20f7420be8b8cd68,conference
53a72a1720f7420be8bf2eb7,conference
548253b7582fc50b5e07d6fd,conference
53a72b0620f7420be8c15b57,conference
539078f220f770854f5a87f7,conference
53907a7a20f770854f5d4b90,conference
555036e17cea80f954163359,conference
555036b97cea80f95414cf81,conference
53a728e520f7420be8bbc4bb,conference
5482604c582fc50b5e2061e5,conference
53a72b6020f7420be8c24789,conference
53e186d020f7dfbc07e8ddb0,conference
555036c07cea80f954151692,conference
53e183fa20f7dfbc07e8caaa,conference
53a723e520f74fc8a8f33157,conference
53907abf20f770854f5dcbe1,conference
53a72ab020f7420be8c0a970,conference
53a729c720f7420be8be2b27,conference
53a72cc420f7420be8c4ea1f,conference
555036e67cea80f9541656f9,conference
53907e8820f770854f611b48,conference
5550371b7cea80f954173a54,conference
555036c87cea80f954155dc5,conference
53e182d320f7dfbc07e8c2dc,conference
53a7263720f7420be8b6c51a,conference
53a7307020f7420be8cf13e1,conference
539ff8a6831432abcb56c958,conference
53e1818720f7dfbc07e8ba26,conference
53a7282420f7420be8baa6c2,conference
53907af020f770854f5dfc43,conference
555037607cea80f954183657,conference
53a72d0520f7420be8c56c50,conference
539ff666831432abcb4f55bc,conference
53a72b5920f7420be8c23003,conference
555036cd7cea80f95415815d,conference
53a7252d20f7420be8b4766b,conference
53a7295720f7420be8bd0f55,conference
53a72ba120f7420be8c2be0e,conference
53907b0220f770854f5e2538,conference
5550379f7cea80f954193022,conference
53907af620f770854f5dfd01,conference
53909e7b20f70186a0e2a2e8,conference
53a7253820f7420be8b4823b,conference
5390797220f770854f5bb951,conference
5736ac7ed39c4f40a795a10c,conference
555036f97cea80f95416c1f6,conference
53907d0c20f770854f608eb7,conference
5390794120f770854f5b62b6,conference
5482622e582fc50b5e24abd6,conference
53a72bec20f7420be8c34038,conference
5390885420f70186a0d8e898,conference
54824cc5582fc50b5e00de74,conference
53a72a1a20f7420be8bf2ec8,conference
53907ba420f770854f5efef3,conference
555036c67cea80f954154632,conference
53a72dee20f7420be8c78b34,conference
53e17f6f20f7dfbc07e8acda,conference
555037947cea80f954190a5d,conference
555036da7cea80f9541603ce,conference
53a726d020f7420be8b84aba,conference
555037587cea80f954183540,conference
53a7315020f7420be8d385f9,conference
5736acded39c4f40a7961095,conference
555036f47cea80f954169258,conference
555037467cea80f95417df2e,conference
53e1891a20f7dfbc07e8ec88,conference
53a7260d20f7420be8b65aa7,conference
555037a07cea80f954193051,conference
548263b1582fc50b5e28f3dc,conference
539078f520f770854f5ab12f,conference
53a72b2220f7420be8c1adfd,conference
53a72ecc20f7420be8c9b5b0,conference
53a72a7e20f7420be8c0330d,conference
555037207cea80f954175384,conference
555036be7cea80f95414ff00,conference
53a72d6120f7420be8c6352f,conference
53e17f7620f7dfbc07e8ad0b,conference
53a726bb20f7420be8b7f846,conference
555036c07cea80f95415169b,conference
53a7325620f7420be8d8fa98,conference
53a726ec20f7420be8b862ed,conference
5550372b7cea80f95417861a,conference
53a7285620f7420be8baee5d,conference
555036b67cea80f95414b7b8,conference
53a72d1820f7420be8c59b80,conference
555037627cea80f954184e33,conference
555036dc7cea80f954160fb8,conference
53a7309520f7420be8cfc3e7,conference
555037207cea80f9541747a2,conference
53a7271520f7420be8b8b5ba,conference
53a7266220f7420be8b746da,conference
53a7313f20f7420be8d30501,conference
55f8c62cc35f4f6dfd4159af,conference
53a72d4220f7420be8c5fa02,conference
53a72e9920f7420be8c93fac,conference
53a727a920f7420be8b9734b,conference
55f8e082c35f4f6dfd416033,conference
555036e57cea80f9541656e0,conference
5390986b20f70186a0e095d1,conference
53a72c3720f7420be8c3ce4f,conference
555036f97cea80f95416c1ec,conference
555036f27cea80f954168658,conference
53a72e3b20f7420be8c85f5b,conference
53a72e4e20f7420be8c87735,conference
53a7328e20f7420be8da1ffd,conference
555036e47cea80f954164b07,conference
53a72b9320f7420be8c29aaa,conference
539078f220f770854f5a882f,conference
539e76a48314ff4cf4b02813,conference
539e78278314ff4cf4b6430b,conference
5395455c8314d630bc7dce23,conference
53a7262220f7420be8b695b1,conference
54825db9582fc50b5e1b2bba,conference
53e1851620f7dfbc07e8d229,conference
555036f07cea80f954166ec2,conference
555036f27cea80f95416866f,conference
53a7283920f7420be8baca71,conference
555036bc7cea80f95414e747,conference
555036be7cea80f95414fef8,conference
53e1857920f7dfbc07e8d4ff,conference
53a72e3320f7420be8c85382,conference
53a72dad20f7420be8c6e63a,conference
555036be7cea80f95414f331,conference
53a72d7620f7420be8c6646b,conference
53a72aa020f7420be8c085df,conference
53a7262a20f7420be8b6ad54,conference
53a72a0820f7420be8bedc68,conference
555036ef7cea80f954166e9b,conference
5577e955f6678b157b98bf14,conference
555036e57cea80f9541656e9,conference
53e188d220f7dfbc07e8eacd,conference
53a7298b20f7420be8bda8da,conference
5550372a7cea80f954177a10,conference
555037887cea80f95418d835,conference
539ffa35831432abcb5b0bb7,conference
555037277cea80f954176d58,conference
53e18c2b20f7dfbc07e90000,conference
555036dd7cea80f954161b91,conference
555036ef7cea80f954166ea8,conference
555037577cea80f954182978,conference
53a732ad20f7420be8dad000,conference
555036b77cea80f95414b7ca,conference
53e1892620f7dfbc07e8ecd6,conference
5390893d20f70186a0d9224a,conference
53a725f820f7420be8b613da,conference
53a72d0420f7420be8c56c49,conference
53a72ded20f7420be8c78b2e,conference
555036df7cea80f954162776,conference
53a72f4820f7420be8c9d9b2,conference
53a72ad220f7420be8c0d93a,conference
53a72e7620f7420be8c8ed07,conference
555036f07cea80f954166ec3,conference
53a7289d20f7420be8bb3683,conference
539ff23e831432abcb43c916,conference
53a72a9d20f7420be8c07a1a,conference
555036c47cea80f954153a30,conference
555036f37cea80f954169244,conference
53907c2e20f770854f601bc2,conference
555036c47cea80f954153a37,conference
53a72d9b20f7420be8c6c2be,conference
53a727d520f7420be8b9ddc9,conference
555036d27cea80f95415a4ea,conference
53e17f6020f7dfbc07e8ac81,conference
5736ae03d39c4f40a797374a,conference
53a727e020f7420be8ba0120,conference
53a724a620f7420be8b36796,conference
539078f120f770854f5a87b6,conference
53a72c8e20f7420be8c47fa4,conference
53a72d2120f7420be8c5a765,conference
555037607cea80f954183648,conference
555036d37cea80f95415b0b8,conference
555036b97cea80f95414cf83,conference
53907bed20f770854f5fa1c9,conference
53a732bc20f7420be8db1674,conference
555037387cea80f95417ad5a,conference
53a72def20f7420be8c78b3d,conference
5550377c7cea80f954189b30,conference
555036d97cea80f95415f7fa,conference
53a72dad20f7420be8c6e63a,conference
555037bc7cea80f954197dae,conference
53a726c920f7420be8b84a82,conference
555037257cea80f9541760d3,conference
555036de7cea80f954161ba1,conference
53a729f520f7420be8beb8bf,conference
53a72d4220f7420be8c5fa02,conference
53e184b420f7dfbc07e8cf90,conference
5550376d7cea80f9541873d5,conference
555036ba7cea80f95414db57,conference
53a730fc20f7420be8d18d70,conference
555036d27cea80f95415a4d9,conference
555036fa7cea80f95416ce2c,conference
555036cf7cea80f954158d39,conference
53907f2b20f770854f6158f0,conference
53a7318e20f7420be8d4ce93,conference
53e188a820f7dfbc07e8e9cd,conference
53a7317720f7420be8d44d80,conference
53a7279120f7420be8b9381d,conference
555037707cea80f95418809c,conference
53a72e3120f7420be8c847c3,conference
53a726b920f7420be8b7f83b,conference
53a72ff720f7420be8cd03a8,conference
5550374a7cea80f95417ebd5,conference
5736b064d39c4f40a799195a,conference
539ffa8b831432abcb5c0cba,conference
555036f97cea80f95416c1ea,conference
53a732aa20f7420be8dac441,conference
555037407cea80f95417c679,conference
5550372c7cea80f954178633,conference
53a72f9b20f7420be8cb68ef,conference
555036b77cea80f95414b7e5,conference
53a7263a20f7420be8b6d0e5,conference
53a7256120f7420be8b4d4eb,conference
53a7295220f7420be8bd037a,conference
555036c47cea80f954153a2f,conference
53a72b3420f7420be8c1d18d,conference
53e187ff20f7dfbc07e8e579,conference
555036ef7cea80f954166ea1,conference
53a7319920f7420be8d52c5e,conference
53a7289720f7420be8bb2ab0,conference
5390790620f770854f5ae0b8,conference
555037d67cea80f95419bec3,conference
555036b77cea80f95414b7d2,conference
555036bf7cea80f954150ac0,conference
555036e77cea80f9541662c6,conference
5550378f7cea80f95418f1c0,conference
555036bd7cea80f95414f329,conference
539547aa8314d630bc7f8956,conference
53a72e3120f7420be8c847c5,conference
53a72ae620f7420be8c10892,conference
54825d82582fc50b5e1adcd4,conference
555037607cea80f954183622,conference
555036c67cea80f954154627,conference
53a72aec20f7420be8c1201c,conference
53a7313920f7420be8d2e1c4,conference
53a727ba20f7420be8b9a28c,conference
53a72d3120f7420be8c5d68f,conference
53e1894a20f7dfbc07e8edcb,conference
53a7281720f7420be8ba8355,conference
53908b4820f70186a0dba79d,conference
555036f27cea80f954168667,conference
53908b4620f70186a0dba77a,conference
53a7300320f7420be8cd3e55,conference
53a724e120f7420be8b3d1a6,conference
53a72ab320f7420be8c0a98a,conference
53a732a120f7420be8da8999,conference
53a72a3f20f7420be8bf81bf,conference
53a7286420f7420be8baeecf,conference
555036cc7cea80f954158140,conference
53a7319b20f7420be8d52c66,conference
53a724fc20f7420be8b423bd,conference
555037807cea80f95418a7fb,conference
53a72f4220f7420be8c9d985,conference
555037a97cea80f9541955c0,conference
53a72b2c20f7420be8c1c59f,conference
53a72f4720f7420be8c9d9af,conference
53a72fb220f7420be8cbd28d,conference
55f8d50fc35f4f6dfd415dde,conference
555036ca7cea80f954157560,conference
53a7290020f7420be8bc0ba4,conference
53a724fe20f7420be8b423c7,conference
53a72eb620f7420be8c98670,conference
53a7294620f7420be8bcebd2,conference
5390957c20f70186a0dede29,conference
5390960720f70186a0df3582,conference
53907a6220f770854f5d21e4,conference
555037447cea80f95417dec9,conference
53908b7320f70186a0dbf6ad,conference
53908b4220f70186a0dba751,conference
5550374f7cea80f95417f8e1,conference
53a727a920f7420be8b9734a,conference
53a729e420f7420be8be9520,conference
555037a27cea80f954193ca9,conference
57d08ab90a3ac5db499223b1,conference
53a727db20f7420be8b9e99a,conference
53a728a720f7420be8bb427c,conference
53a728b920f7420be8bb6609,conference
555037297cea80f9541779b3,conference
53a726ca20f7420be8b84a8c,conference
53a72dc620f7420be8c7387a,conference
53a7312020f7420be8d24940,conference
53e1802920f7dfbc07e8b161,conference
555037ab7cea80f95419563c,conference
53a72dad20f7420be8c6e63a,conference
53a72acc20f7420be8c0d90d,conference
5390955520f70186a0deb4b7,conference
53a72aff20f7420be8c14f79,conference
53a72b2c20f7420be8c1c5a4,conference
572dd9f7d39c4f499348ba05,conference
555036db7cea80f9541603dd,conference
555036f87cea80f95416c1c0,conference
53a726f620f7420be8b87a8e,conference
53a72d1220f7420be8c58fa9,conference
548259f6582fc50b5e138119,conference
53a7263520f7420be8b6c507,conference
53a726d320f7420be8b84ad2,conference
555037b17cea80f954196395,conference
53a72b0920f7420be8c16721,conference
555037bb7cea80f954197d71,conference
53e17fb020f7dfbc07e8ae6a,conference
57d08b550a3ac5db4992602b,conference
539e795b8314ff4cf4b9ecc7,conference
5736ac91d39c4f40a795b5f7,conference
555036f97cea80f95416c1fd,conference
555037d37cea80f95419be0e,conference
53a728ae20f7420be8bb5a16,conference
555037247cea80f9541760a0,conference
555037427cea80f95417d2dd,conference
555037287cea80f95417793e,conference
5390894a20f70186a0d94962,conference
53a729c020f7420be8be07dd,conference
555037097cea80f95416f8c3,conference
53a7300320f7420be8cd3e55,conference
5550372e7cea80f9541792cb,conference
53a72bd520f7420be8c32832,conference
555037907cea80f95418f1d6,conference
53a7313920f7420be8d2e1c3,conference
555036f27cea80f95416865d,conference
53a7299820f7420be8bdc08e,conference
53a7315320f7420be8d391b7,conference
54825219582fc50b5e0560db,conference
53a72ad920f7420be8c0e521,conference
53a7271520f7420be8b8b5bb,conference
53a002f5831432abcb742cff,conference
53a72c1f20f7420be8c39eff,conference
53907b7720f770854f5eabd8,conference
53e1855720f7dfbc07e8d403,conference
5390966520f70186a0df62d2,conference
5390891020f70186a0d92217,conference
555036bc7cea80f95414e74c,conference
555037cd7cea80f95419a56b,conference
53a72d1d20f7420be8c5a753,conference
53e1811020f7dfbc07e8b6fe,conference
555037167cea80f954172c3d,conference
53a72e2020f7420be8c80142,conference
555036d97cea80f95415f7e7,conference
539078f220f770854f5a8863,conference
53a7287f20f7420be8bafb47,conference
555036b57cea80f95414abee,conference
555037a97cea80f9541955aa,conference
53a72f4320f7420be8c9d98e,conference
555037717cea80f9541880b1,conference
53a72ca020f7420be8c4a32c,conference
5736ae3ad39c4f40a7976014,conference
53a72fea20f7420be8ccc8fa,conference
53e17f7f20f7dfbc07e8ad44,conference
5736b087d39c4f40a79929e3,conference
555036b57cea80f95414abdd,conference
53a7325720f7420be8d8fa9b,conference
53a72d7220f7420be8c66451,conference
53908b3420f70186a0dba6ab,conference
555037d17cea80f95419bd87,conference
53a72d5520f7420be8c61d8b,conference
53a72de320f7420be8c77f48,conference
555036c57cea80f954154616,conference
53a72ea420f7420be8c95748,conference
53a7237120f74fc8a8f32dfc,conference
53a7256420f7420be8b4e0aa,conference
5736ae3ad39c4f40a797600e,conference
53a72f4320f7420be8c9d98c,conference
555036c67cea80f954154635,conference
555036f87cea80f95416b5ff,conference
539ff5d7831432abcb4de1a9,conference
555036c37cea80f954152e5a,conference
555036f57cea80f954169e2d,conference
53a7322320f7420be8d7e0fb,conference
53a72f5520f7420be8c9f158,conference
53a7293720f7420be8bcc846,conference
53a72a2720f7420be8bf5248,conference
555036f97cea80f95416c1d5,conference
53909c0c20f70186a0e2564e,conference
53e187cc20f7dfbc07e8e425,conference
555036f57cea80f954169e24,conference
53a72fa620f7420be8cb8c2a,conference
53a72afc20f7420be8c143ae,conference
555037b77cea80f9541970d8,conference
5390985220f70186a0e06d7d,conference
539e75918314ff4cf4a9bf09,conference
555036ca7cea80f9541569a7,conference
555036b67cea80f95414b7c5,conference
53a72b2220f7420be8c1adfa,conference
54824a1f582fc50b5dfdee0f,conference
53a72f6c20f7420be8ca7287,conference
53a000ec831432abcb72b816,conference
53909f2a20f70186a0e36f6c,conference
53a723ce20f74fc8a8f330b9,conference
53a727a920f7420be8b9734c,conference
53a72f5d20f7420be8ca08ea,conference
53a72ece20f7420be8c9c16e,conference
53a72c3c20f7420be8c3da1d,conference
5550370b7cea80f95416f980,conference
555036f47cea80f954169255,conference
555036f07cea80f954167a82,conference
5390794720f770854f5b640c,conference
555036b37cea80f954149ff3,conference
53a7297020f7420be8bd4a7f,conference
53a732cf20f7420be8db745b,conference
555036cb7cea80f954157577,conference
580711219ed5dbed60a2f7d8,conference
555037d27cea80f95419bdd4,conference
53a7307120f7420be8cf13e3,conference
539078f320f770854f5a88dc,conference
53a72cf620f7420be8c548e2,conference
555036bd7cea80f95414f30f,conference
53a72f7320f7420be8ca95be,conference
57d088fa0a3ac5db4991aed4,conference
53a728d020f7420be8bb9573,conference
53a7284a20f7420be8baedf9,conference
54824c66582fc50b5e008eb0,conference
53a72ff820f7420be8cd03ab,conference
5390b5ec20f70186a0f0c0fa,conference
53e1813720f7dfbc07e8b7fc,conference
55f95789c35f4fb0d21cdee3,conference
53909a3620f70186a0e2114e,conference
53a7236f20f74fc8a8f32def,conference
5736ae03d39c4f40a7973759,conference
57d08a8a0a3ac5db49921076,conference
555037d57cea80f95419beae,conference
539546228314d630bc7e1fd0,conference
539089b420f70186a0d976ad,conference
555037257cea80f954176cb9,conference
53a7293520f7420be8bcc835,conference
53e1897620f7dfbc07e8eef3,conference
539ff861831432abcb563fc1,conference
55f961eac35f4fb0d21cf010,conference
555036f77cea80f95416b5e1,conference
53a72ebd20f7420be8c99247,conference
53a729d020f7420be8be42d3,conference
55f95824c35f4fb0d21ce22a,conference
55f8e06cc35f4f6dfd41602e,conference
53e17f9920f7dfbc07e8adcb,conference
555036f97cea80f95416c1e0,conference
53a7276e20f7420be8b8e542,conference
555036b97cea80f95414c3c2,conference
53a72ce720f7420be8c52584,conference
53a728ab20f7420be8bb4e4b,conference
53a72c5720f7420be8c42c9c,conference
555037837cea80f95418b433,conference
539099c320f70186a0e1bc23,conference
555036c67cea80f954154618,conference
53a7290520f7420be8bc177b,conference
55f8c6f8c35f4f6dfd4159ff,conference
53a7260820f7420be8b64320,conference
53a7239420f74fc8a8f32f10,conference
555036dc7cea80f954160fae,conference
53a7307820f7420be8cf3716,conference
555036b47cea80f95414abcd,conference
555036b37cea80f954149fe9,conference
539099fc20f70186a0e1e6b9,conference
5390bb5020f70186a0f3f2a0,conference
53a7295e20f7420be8bd26ee,conference
555037387cea80f95417ad22,conference
555036f97cea80f95416c1e7,conference
53a7295f20f7420be8bd26f7,conference
53a72d3620f7420be8c5e254,conference
539feea5831432abcb38cbb6,conference
555036c27cea80f954152285,conference
555037a77cea80f954194993,conference
555036f87cea80f95416c1bf,conference
53a72ec720f7420be8c9a9e3,conference
5550377c7cea80f954189b28,conference
53e1815420f7dfbc07e8b8bb,conference
539e7b2a8314ff4cf4bfe0c5,conference
5550377b7cea80f954189b14,conference
555037407cea80f95417c6ab,conference
55f95712c35f4fb0d21cdaf3,conference
53a7256420f7420be8b4e0aa,conference
555036cd7cea80f95415815a,conference
53a72a2820f7420be8bf524e,conference
53a7296e20f7420be8bd4a6d,conference
53a723aa20f74fc8a8f32fb8,conference
53a726a820f7420be8b7d4bc,conference
553c16840cf2b2c73cb09370,conference
55f95827c35f4fb0d21ce234,conference
53e1822d20f7dfbc07e8be8d,conference
555036c37cea80f954152e5d,conference
555037987cea80f954191709,conference
53a7308320f7420be8cf660b,conference
53909f2c20f70186a0e36f7c,conference
555037d17cea80f95419bdad,conference
555036d97cea80f95415f809,conference
53a72f3220f7420be8c9cd5e,conference
555037287cea80f954177936,conference
53909f2c20f70186a0e36f85,conference
53a7294520f7420be8bcebc5,conference
53e1829720f7dfbc07e8c14e,conference
53a7296d20f7420be8bd4a6a,conference
53a72d2420f7420be8c5b326,conference
53a72ea220f7420be8c9573e,conference
5390a3a220f70186a0e6dfe9,conference
53907bc220f770854f5f4f92,conference
53a72de020f7420be8c77388,conference
539ffba5831432abcb5efddc,conference
5390a3c220f70186a0e6e19b,conference
53a7291820f7420be8bc3b1a,conference
53907e7520f770854f6118d5,conference
53a7284920f7420be8baedee,conference
53a7257a20f7420be8b50425,conference
53a72a1c20f7420be8bf3a8d,conference
53a72f9420f7420be8cb3a07,conference
555036c07cea80f95415169e,conference
5550372d7cea80f954178694,conference
53a727b720f7420be8b9a274,conference
5550373b7cea80f95417ae02,conference
53a72c8920f7420be8c473db,conference
5550379b7cea80f95419238b,conference
53a729c720f7420be8be2b2a,conference
53a7237520f74fc8a8f32e1d,conference
5390a48d20f70186a0e73a41,conference
53a729ae20f7420be8bdeff1,conference
55f95c2ec35f4fb0d21ceabc,conference
53a72cfa20f7420be8c554b2,conference
53a727f720f7420be8ba3092,conference
555036c77cea80f954155203,conference
5390a27f20f70186a0e60dec,conference
55f95acdc35f4fb0d21ce920,conference
5550374f7cea80f95417f8ee,conference
53a731d820f7420be8d65d94,conference
53a72cba20f7420be8c4de31,conference
53a730a720f7420be8d00a54,conference
53a72c0f20f7420be8c3872f,conference
5390972320f70186a0df9729,conference
53a7253520f7420be8b4822b,conference
555036db7cea80f9541603e3,conference
555036da7cea80f95415f80d,conference
5390a21620f70186a0e5e13d,conference
53a726d320f7420be8b84ad4,conference
555036b57cea80f95414abdc,conference
5390a0c220f70186a0e50bbe,conference
53a72be320f7420be8c33fed,conference
53a72b1420f7420be8c18a89,conference
53a72b7a20f7420be8c26b3b,conference
53a72d0c20f7420be8c583d4,conference
555036c27cea80f95415227f,conference
555037617cea80f95418423f,conference
53a72d1b20f7420be8c59b94,conference
53e1805820f7dfbc07e8b28f,conference
53a7311c20f7420be8d231c7,conference
53a723df20f74fc8a8f33129,conference
539ff9fe831432abcb5a9ac2,conference
53e1881120f7dfbc07e8e5ed,conference
555036ef7cea80f954166ea4,conference
53a727f720f7420be8ba3094,conference
555036b77cea80f95414b7e0,conference
53a729c320f7420be8be1f59,conference
555036e27cea80f954163f24,conference
555037347cea80f95417a09d,conference
53a732bc20f7420be8db1673,conference
53a72c0620f7420be8c37b4c,conference
53e1809820f7dfbc07e8b420,conference
5390a74a20f70186a0e8b40b,conference
53a001b1831432abcb737ee4,conference
53a72dfb20f7420be8c7a2f3,conference
555037397cea80f95417ad69,conference
53a7292120f7420be8bc52b9,conference
53a7291b20f7420be8bc46e1,conference
5736adb9d39c4f40a796eafd,conference
555037b07cea80f95419636b,conference
55463c680cf2939c2fee6afd,conference
53a72ba620f7420be8c2c9dc,conference
53a72c9b20f7420be8c4a30e,conference
555037037cea80f95416df4a,conference
53a72a8a20f7420be8c04ac7,conference
53a730aa20f7420be8d01612,conference
5390a25620f70186a0e5e4f4,conference
53a72f3d20f7420be8c9d960,conference
53a72cc120f7420be8c4ea0d,conference
53a72d8f20f7420be8c69f75,conference
53a72bba20f7420be8c2ed2f,conference
53a72da320f7420be8c6cea4,conference
555037a17cea80f954193c58,conference
555036bf7cea80f954150ace,conference
5550378c7cea80f95418e52e,conference
53a7264020f7420be8b6dcc0,conference
555036dd7cea80f954161b8d,conference
5390ac3420f70186a0eb4bb2,conference
555036dc7cea80f954160fa2,conference
53a72cf220f7420be8c548d6,conference
5390a5b820f70186a0e7e55f,conference
5736b14ad39c4f40a799b443,conference
54825255582fc50b5e05afdb,conference
53e18a4720f7dfbc07e8f429,conference
539099fc20f70186a0e1e6b7,conference
53a725a820f7420be8b55698,conference
53a72f5520f7420be8c9f155,conference
53a730b220f7420be8d0394b,conference
53a732d220f7420be8db801f,conference
53a723b820f74fc8a8f33026,conference
555036b87cea80f95414c3a5,conference
53a7258b20f7420be8b51bd4,conference
5390ab8e20f70186a0eb1e08,conference
555036cf7cea80f954158d38,conference
539ff14f831432abcb409fa8,conference
53e185d120f7dfbc07e8d739,conference
53a7237320f74fc8a8f32e0e,conference
5736abaad39c4f40a794f20d,conference
53a7237d20f74fc8a8f32e55,conference
53a72e7220f7420be8c8e13e,conference
5550379b7cea80f954192377,conference
586b59eb9ed5db4e2280fd8e,conference
555037bb7cea80f954197d7b,conference
555036c27cea80f954152280,conference
539e772a8314ff4cf4b27236,conference
53e1829720f7dfbc07e8c150,conference
53a72ca820f7420be8c4bab5,conference
53a7265020f7420be8b72356,conference
53a7323220f7420be8d83319,conference
53e1835420f7dfbc07e8c665,conference
53e18c3520f7dfbc07e9003d,conference
57d08b0a0a3ac5db499241e3,conference
53a72c9c20f7420be8c4a310,conference
5876dde69ed5db15465b6014,conference
53a724ab20f7420be8b37366,conference
555036d47cea80f95415b100,conference
555037477cea80f95417dfa1,conference
53a72f4520f7420be8c9d99f,conference
5550378b7cea80f95418e4ba,conference
555036bf7cea80f954150acd,conference
555036be7cea80f95414feee,conference
53a72f3a20f7420be8c9cd9c,conference
53a7281720f7420be8ba8355,conference
53a72f4520f7420be8c9d9a0,conference
555036b57cea80f95414abdf,conference
555037877cea80f95418d7e4,conference
53a729ef20f7420be8beb892,conference
53a727e820f7420be8ba0d0d,conference
