author,name
http://sdm_lab/53f428dfdabfaeb2acfb48d5,Steven Weinstein
http://sdm_lab/53f4346adabfaeb2ac040245,E. Badouel
http://sdm_lab/53f44c22dabfaee43ec94d8c,D. L. Wells
http://sdm_lab/53f43719dabfaedce5535644,David Naccache
http://sdm_lab/560179fe45cedb3395e5f25d,Geehyuk Lee
http://sdm_lab/53f43819dabfaefedbad87e3,Seunghyun Im
http://sdm_lab/54410100dabfae805a71b187,Orran Krieger
http://sdm_lab/53f4721edabfaeecd6a399d7,Alan Ferrari
http://sdm_lab/53f3974cdabfae4b34a7aafa,Robert Speer
http://sdm_lab/54301e81dabfaeca69bca10d,Lajos HorvÃ¡th
http://sdm_lab/53f3585fdabfae4b349650b8, Dirk vom Lehn
http://sdm_lab/56018a5d45cedb3395e6d5ac,J. M. Wilson
http://sdm_lab/53f795cedabfae92b40ca2fe,Timothy Roscoe
http://sdm_lab/53f4718edabfaeb22f559444,Christos Faloutsos
http://sdm_lab/5485f424dabfae9b40133aa5,Naveed Ahmed
http://sdm_lab/53f43811dabfaeb2ac062960,Eric Berberich
http://sdm_lab/53f431eddabfaedf4355014e,Andreas Prlic
http://sdm_lab/5601868245cedb3395e677fa,Fang Jin
http://sdm_lab/53f378f0dabfae4b349db62d,Antonio Faonio
http://sdm_lab/53f427b7dabfaeb2acfaed31,Mark M. Pollitt
http://sdm_lab/53f4437ddabfaee0d9ba76fd,Stefan Zbornik
http://sdm_lab/53f4af83dabfaedce5641d37,Masayoshi Obata
http://sdm_lab/53f364efdabfae4b34995ffe,Dorel Mihet
http://sdm_lab/53f438aedabfaee1c0ab2ec3,Rafael Martins de Souza
http://sdm_lab/53f432e5dabfaedd74d7c524,David S. L. Wei
http://sdm_lab/53f42cc3dabfaee1c0a2a587,Guy Haskin Fernald
http://sdm_lab/53f4424ddabfaee4dc7c3047,Bruno Durand
http://sdm_lab/53f447eedabfaedf435d2761,J. Gregory Trafton
http://sdm_lab/53f47723dabfaee02add7208,Katherine St. John
http://sdm_lab/53f44677dabfaee1c0aece1b,Kathryn Dempsey
http://sdm_lab/5406e1fbdabfae8faa628e12,Richard W. Vuduc
http://sdm_lab/53f44d3edabfaedf435e7dfe,Graham White
http://sdm_lab/53f42b91dabfaeb1a7b7348f,Herbert Weber
http://sdm_lab/53f45919dabfaefedbb5a57c,John Dubinski
http://sdm_lab/53f43b83dabfaefedbafaab5,BjÃ¶rn Fay
http://sdm_lab/54844c0cdabfaed7b5fa18f7,Jacques Sakarovitch
http://sdm_lab/5432476bdabfaeb4c6a7c99a,Jan Vogel
http://sdm_lab/53f433a1dabfaedd74d847a1,Robert L. Hale
http://sdm_lab/53f4705edabfaee02adbbd4b,Chris Liu
http://sdm_lab/560180c845cedb3395e65a87,Daniel Kudenko
http://sdm_lab/5405365cdabfae92b41b4bfc,Peter Stephenson
http://sdm_lab/53f64363dabfaea1783fa719,Deepak Kapur
http://sdm_lab/53f43770dabfaee0d9b6e459,Bill Carlson
http://sdm_lab/53f39b9adabfae4b34a97227,Steven Fraser
http://sdm_lab/53f434e9dabfaedf4357269b,Dagmar Tenfelde-podehl
http://sdm_lab/5410cf7edabfae44f08e33ee,Paul Walker
http://sdm_lab/53f447d1dabfaee2a1d3a09f,Alexander Skopalik
http://sdm_lab/56017b1f45cedb3395e608e5,K. P. Hadeler
http://sdm_lab/53f4c9e3dabfaee9c5f80b7a,Bronwen Jones
http://sdm_lab/53f429cfdabfaeb2acfb8c9b,Alli Sadegiani
http://sdm_lab/54484a9cdabfae87b7e007a0,JÃ¶rg Desel
http://sdm_lab/53f438cddabfaec22ba97f4b,Thomas Myrach
http://sdm_lab/53f3a90edabfae4b34aeb7d2,Samson Lasaulce
http://sdm_lab/53f430dbdabfaedf435429be,Michael Adams
http://sdm_lab/53f42d84dabfaee02ac62b74,Hugh F. Durrant-whyte
http://sdm_lab/54898a73dabfaed7b5fa3cdd,Leen Stougie
http://sdm_lab/53f42a09dabfaec09f0e431e,Markus Nick
http://sdm_lab/53f44540dabfaec22bac3c1d,Luis C. CorchÃ³n
http://sdm_lab/53f437dadabfaedd74dae10d,M. Raymerand
http://sdm_lab/53f42fd7dabfaee2a1c9ba85,Nicole Immorlicay
http://sdm_lab/53f39b3adabfae4b34a94b31,Bhavana Bharat Dalvi
http://sdm_lab/53f42eb3dabfaeb1a7b9c61e,Matthias Teschner
http://sdm_lab/53f443a2dabfaee02ad0e202,"Henry S. Warren, Jr."
http://sdm_lab/53f46ad0dabfaeee22a64235,Kenneth L. McMillan
http://sdm_lab/53f44e99dabfaedf435ecb17,Brendan Griffen
http://sdm_lab/53f3aeeddabfae4b34b0f769,Ingo-rÃ¼diger Peters
http://sdm_lab/53f43b4adabfaeecd698ebff,Bent Stamnes
http://sdm_lab/53f4dd1fdabfaef96377b3c8,Michael K. Reiter
http://sdm_lab/53f63c2ddabfae2c5cc7162e,Elizabeth Coppock
http://sdm_lab/5619547045cedb3397d7f1cd,Heung-Yeung Shum
http://sdm_lab/53f49c0adabfaee0d9c756d2,Ton Kalker
http://sdm_lab/54089493dabfae450f42a7b0,P. L. Yu
http://sdm_lab/53f451d4dabfaec09f1f5567,Thomas Bock
http://sdm_lab/53f42d30dabfaee1c0a30a68,Suzanne M. Embury
http://sdm_lab/53f45583dabfaee02ad55c77,Alastair Hearsum
http://sdm_lab/53f39880dabfae4b34a82c09,R J Smith
http://sdm_lab/54403defdabfae805a6ab776,Keith Cameron
http://sdm_lab/54300926dabfaeca69bbec3f,Mark Barnes
http://sdm_lab/560255c145cedb3395f714ab,Sanjiv Kumar
http://sdm_lab/54312a4fdabfae8f29133533,Seiichi Saito
http://sdm_lab/53f44344dabfaeee229ebef5,Xiaowei Shen
http://sdm_lab/53f43ad4dabfaee02acf5942,Johan Wiklund
http://sdm_lab/5448d49ddabfae87b7e82000,Piotr Kokoszka
http://sdm_lab/53f4308bdabfaeb1a7bb3398,Jeffrey McLachlan
http://sdm_lab/53f45e34dabfaee4dc82e957,W. T. Tutte
http://sdm_lab/53f444cfdabfaedf435c655a,Kinam Kim
http://sdm_lab/54056390dabfae91d3fdd0ff,James Feldman
http://sdm_lab/53f42f91dabfaee43ebe115f,Vincent Jolivet
http://sdm_lab/5440b00fdabfae7d84ba498e,David S. Wise
http://sdm_lab/548932b6dabfaed7b5fa3a10,Shane G. Henderson
http://sdm_lab/548d4bfddabfae8a11fb4fb6,Reinhard Klette
http://sdm_lab/53f46bc7dabfaedd74e7f66e,Peter Stahlknecht
http://sdm_lab/53f432f6dabfaeb1a7bd1581,VladimÃ­r Bergl
http://sdm_lab/53f42de9dabfaec22ba1ebb4,A. Oczko
http://sdm_lab/53f46707dabfaeb22f53ff8c,Daihyun Lim
http://sdm_lab/56017d9e45cedb3395e63f98,B. Chandrasekaran
http://sdm_lab/54885d0ddabfaed7b5fa37d7,Zbigniew W. Ras
http://sdm_lab/54056dc0dabfae91d3fe2204,Tim Hammond
http://sdm_lab/53f43951dabfaec22ba9d2f8,Richard D. Hoge
http://sdm_lab/560187a745cedb3395e6a9fe,Lars R. Knudsen
http://sdm_lab/560175f445cedb3395e5a474,"Shaw, L."
http://sdm_lab/53f43ab6dabfaee0d9b8dcfd,Timothy B. Folta
http://sdm_lab/53f3ab5adabfae4b34af9226,Ingo FrobÃ¶se
http://sdm_lab/53f449d4dabfaeee22a05186,Aleksandra B. Slavkovic
http://sdm_lab/5601871445cedb3395e69400,Alexander M. Fedorec
http://sdm_lab/53f433eadabfaec22ba6901d,Hermann Meyer Zu Selhausen
http://sdm_lab/53f43052dabfaedd74d5be13,Allison M. Okamura
http://sdm_lab/53f42a1edabfaeb2acfba3d3,Benjamin Maier
http://sdm_lab/53f46fdddabfaee43ed1bcaa,David Samyde
http://sdm_lab/53f436b3dabfaee2a1ce902e,Jeppe Nicolaisen
http://sdm_lab/53f7eeb7dabfae92b40f5148,Martin Middendorf
http://sdm_lab/5448cff3dabfae87b7e7df06,J. William Murdock
http://sdm_lab/53f42c56dabfaee02ac51235,David Walker
http://sdm_lab/53f437a4dabfaeb1a7bff5a6,VÃ­tor EstÃªvÃ£o Silva Souza
http://sdm_lab/560187cd45cedb3395e6aff0,Rachid Guerraoui
http://sdm_lab/54300534dabfaeca69bbcefb,Eduardo Massad
http://sdm_lab/54327dbfdabfaeb4c6a87faa,Steve Coles
http://sdm_lab/53f42d18dabfaee0d9af8b1b,Premal Buch
http://sdm_lab/53f43614dabfaeb1a7bf141e,Klaus Reinhardt
http://sdm_lab/53f4352ddabfaee02acbfaa2,David Deutsch
http://sdm_lab/53f463e8dabfaeecd6a037dc,Jozef Janitor
http://sdm_lab/53f43b4bdabfaefedbaf850f,Anna Lubiw
http://sdm_lab/5601770a45cedb3395e5bd6f,Cynthia Larson
http://sdm_lab/560bec4445cedb3397429242,PÃ©ter KomjÃ¡th
http://sdm_lab/53f44305dabfaee2a1d27caf,J. P. Sniadecki
http://sdm_lab/53f42cb8dabfaeb2acfe0b31,Robert Bruce Findler
http://sdm_lab/5440c9b5dabfae805a6f6920,Takeshi Yamaguchi
http://sdm_lab/53f432d2dabfaee2a1cc1776,Matthew C. Stamm
http://sdm_lab/53f48d11dabfaea7cd1d11e3,Andrzej Skowron
http://sdm_lab/54873bbfdabfae9b401343d3,Manfred Grauer
http://sdm_lab/5601785045cedb3395e5d273,Dekai Wu
http://sdm_lab/56018a3445cedb3395e6cb46,"Maamar, Z."
http://sdm_lab/560175f845cedb3395e5a54e,John Canny
http://sdm_lab/53f36be9dabfae4b349af118,Tejaswi Kasturi
http://sdm_lab/53f42c8ddabfaeb22f3fbc55,Rebecca Isaacs
http://sdm_lab/53f39360dabfae4b34a629d0,Erhard PlÃ¶dereder
http://sdm_lab/53f435c4dabfaee2a1ce17a7,Tiffany Barnes
http://sdm_lab/5448ebcbdabfae87b7e953ca,Hans-Peter Seidel
http://sdm_lab/53f42cb4dabfaeb2acfe0751,Motoi Ishibashi
http://sdm_lab/53f448c3dabfaeecd69b64ab,Willy Govaerts
http://sdm_lab/53fa0a83dabfae9060b66a6b,Steven Sloman
http://sdm_lab/540841f5dabfae450f40503f,Jeffrey Voas
http://sdm_lab/548f1c15dabfaef989f09795,Catherine Pelachaud
http://sdm_lab/53f4762ddabfaedf43683fc2,Bansi Dhar Malhotra
http://sdm_lab/53f42ea2dabfaee2a1c8c784,Caroline Kudla
http://sdm_lab/53f7b743dabfae8faa4ab7e8,Sarah Spiekermann
http://sdm_lab/54056ab2dabfae92b41d1baf,K. Hiibner
http://sdm_lab/53f42cbddabfaedce54bbabd,John Gower
http://sdm_lab/53f472dddabfaeecd6a3c801,Shigeo Morishima
http://sdm_lab/5601814545cedb3395e65f53,Qiong Liu
http://sdm_lab/53f44b4ddabfaee02ad2cec6,Simon FlÃ¶ry
http://sdm_lab/53f452b5dabfaedf435fd3c7,Kok-Lim Alvin Yau
http://sdm_lab/54315c0cdabfae8f29146f09,Eric Bach
http://sdm_lab/53f472cddabfaeecd6a3c3ed,Olivier Tardieu
http://sdm_lab/53f46637dabfaeee22a52db5,Gerd Nicklisch
http://sdm_lab/53f45fb7dabfaee43ecdd2e6,Tobias Senger
http://sdm_lab/53f46e73dabfaee43ed16895,Joseph Gil
http://sdm_lab/53f31f48dabfae9a8444c5e9,Luis A. MartÃ­nez
http://sdm_lab/53f48496dabfaec09f2a73bb,Daniel Laberge
http://sdm_lab/53f4479fdabfaec09f1cdf46,HÃ©ctor GarcÃ­a-Molina
http://sdm_lab/53f4368bdabfaeee229ac536,Lea Rosen
http://sdm_lab/53f46ac3dabfaeee22a63eab,Youngmi Kim Pak
http://sdm_lab/53f4387ddabfaedd74db4056,Mahesh Dodani
http://sdm_lab/53f441f8dabfaedd74ddfecb,Peter Monaco
http://sdm_lab/53f450dbdabfaee02ad4358e,Nicolas Lesaffre
http://sdm_lab/54083ccddabfae92b4233d1c,Jacky Estublier
http://sdm_lab/53f47084dabfaedf4366d0ea,Arno Schmidmeier
http://sdm_lab/53f45157dabfaee43eca9139,Hugh Nelson Howards
http://sdm_lab/54451754dabfae862da058b7,Yuxi Fu
http://sdm_lab/53f4466fdabfaee4dc7d14d2,GEORGE
http://sdm_lab/54489230dabfae87b7e45dad,Toshiki Sato
http://sdm_lab/53f44878dabfaee4dc7d95c3,Barbara M. Hill
http://sdm_lab/53f44f25dabfaee4dc7f459a,James Stewart
http://sdm_lab/53f7df11dabfae938c6e586b, Paul Luff
http://sdm_lab/53f44fa3dabfaee0d9bd8b10,David Streader
http://sdm_lab/53f44825dabfaee1c0af395f,Rudolf Fleischer
http://sdm_lab/53f456c8dabfaec09f207f35, SystemSmiths
http://sdm_lab/53f4d624dabfaef465f81276,John Archibald
http://sdm_lab/53f43315dabfaedf4355d8ac,Yi-Hsuan Tsai
http://sdm_lab/54314400dabfae8f2913e9f8,Victor Pan
http://sdm_lab/53f44905dabfaee02ad238f9,Juhana Helovuo
http://sdm_lab/53f433eadabfaee2a1cce06b,Samir V. Amiouny
http://sdm_lab/53f7e90edabfae938c6ea5c2,Maryann E. Martone
http://sdm_lab/53f4b595dabfaedce564a748,Karen Whitehouse
http://sdm_lab/543254d4dabfaeb54214eb09,Kurt Sandkuhl
http://sdm_lab/53f457b2dabfaee4dc8171b6,Karthik Nagaraj
http://sdm_lab/53f43883dabfaee02acde246,Paul F. Dubois
http://sdm_lab/53f44f95dabfaedd74e12fb6,G Coates
http://sdm_lab/53f4c900dabfaee57877e56f,Michael Ton
http://sdm_lab/53f448a0dabfaeecd69b5b03,Frank Borsellino
http://sdm_lab/53f462b5dabfaeecd69fe966,Stephen R. Marschner
http://sdm_lab/53f43acfdabfaec09f1a7846,Ismail Haritaoglu
http://sdm_lab/53f46effdabfaedf4366753a,Mohsen Ekssir-Monfared
http://sdm_lab/5406e0f6dabfae44f08660c8,Richard Auer
http://sdm_lab/53f434ebdabfaeecd6952121,David Hindman
http://sdm_lab/53f42d7edabfaee2a1c7d9e0,David H. Albonesi
http://sdm_lab/53f4309edabfaeb22f431489,Yasuyuki Yanagida
http://sdm_lab/53f43599dabfaee43ec29078,S.Mansoor Sarwar
http://sdm_lab/53f42ca2dabfaec09f109b4d,Rob McNaughton
http://sdm_lab/53f46502dabfaee43ecf13ce,Radmila Fishel
http://sdm_lab/53f36cecdabfae4b349b2e6b,Eric O. Postma
http://sdm_lab/53f465dedabfaeee22a51868,Ulrich RÃ¼ger
http://sdm_lab/53f430addabfaee0d9b26c14,Palo Alto Bowl
http://sdm_lab/5440f1dadabfae805a70cc5f,Frank O. Wagner
http://sdm_lab/53f4d1badabfaef0f3f80652,LÃ©on Bottou
http://sdm_lab/53f42c28dabfaec09f1022cd,Boban Velickovic
http://sdm_lab/53f3a9bddabfae4b34aef616,Bob Spikman
http://sdm_lab/53f463b1dabfaee2a1da4117,Kevin Glover
http://sdm_lab/53f42cf2dabfaee2a1c756ab,Victor H. Yngve
http://sdm_lab/53f43af4dabfaeecd698b09d,Allan Borodin
http://sdm_lab/53f42e75dabfaeb1a7b9942e,Don Freeman
http://sdm_lab/53f4287ddabfaeb22f3d027f,Claudio Perelli Cippo
http://sdm_lab/53f4462cdabfaeecd69abb16,Karen Neander
http://sdm_lab/53f43aa4dabfaedce5557d20,Egoitz Laparra
http://sdm_lab/53f4d126dabfaeedd177e883,Kenichi Hosaka
http://sdm_lab/53f44fc3dabfaee02ad3edda,Christof Klausecker
http://sdm_lab/53f43a2fdabfaee4dc7a5d6d,Tom Wichitsripornkul
http://sdm_lab/5433a63bdabfaeb4c6ac59ae,Carl Rosendahl
http://sdm_lab/53f4635ddabfaee4dc841941,Gary Coen
http://sdm_lab/54059fbcdabfae44f081aaa6,Jeremy Rees
http://sdm_lab/5601870945cedb3395e69190,Keith Brown
http://sdm_lab/53f4322edabfaedd74d73e81,D H Pitt
http://sdm_lab/548e7a0bdabfaef989f0940f,Kevin M. Lynch
http://sdm_lab/5433727ddabfaeb4c6ab9421,Mustaque Ahamad
http://sdm_lab/56017dc645cedb3395e64169,Ge YU
http://sdm_lab/53f42e08dabfaee4dc722073,Yuri Kifer
http://sdm_lab/56018a7545cedb3395e6d889,Frank Hoffmann
http://sdm_lab/53f493aedabfaeb15877b641,A. R. Calderbank
http://sdm_lab/5405a5b7dabfae91d3ffd14b,Siu Lun Ma
http://sdm_lab/54100a0adabfae450f4c791b,Robert Baloh
http://sdm_lab/53f440d4dabfaedd74dddae8,Hidekatsu Yanagi
http://sdm_lab/560187e545cedb3395e6b526,Jacques Stern
http://sdm_lab/53f7c36fdabfae8faa4b1adc,Pierre Michaud
http://sdm_lab/53f42e09dabfaedf4351f41d,Janet Dixon Keller
http://sdm_lab/53f43ae4dabfaeb22f49c581,Henk van Haeringen
http://sdm_lab/53f4361ddabfaec09f17ad55,L. Richter
http://sdm_lab/53f44341dabfaec09f1bdb09,Janet Crompton
http://sdm_lab/53f43d06dabfaee43ec661d9,Leon Osterweil
http://sdm_lab/53f46582dabfaedd74e6643a,Hee Rin Lee
http://sdm_lab/53f45797dabfaee0d9bf8d3b,Kathryn Duffy
http://sdm_lab/53f42e85dabfaeb22f416e1d,Lalit Sawhney
http://sdm_lab/548808dadabfaed7b5fa3467,Sara Reese Hedberg
http://sdm_lab/53f42f7fdabfaee2a1c9731e,Makoto Hirahara
http://sdm_lab/53f4bc70dabfaeda9a77b47b,Ian Horrocks
http://sdm_lab/53f642dadabfaed4d90f3ddf,Paul Gray
http://sdm_lab/53f49386dabfaeb2f3f8045d,Udo Hahn
http://sdm_lab/53f48616dabfaee4dc8b112a,Byron Dom
http://sdm_lab/53f47148dabfaec09f269c9e,Kohta Morie
http://sdm_lab/53f42801dabfaeb2acfb043a,Alessandro Sisto
http://sdm_lab/53f43534dabfaee2a1cdc476,Guy Coates
http://sdm_lab/53f4625ddabfaee43ece690f,Henk Doornbos
http://sdm_lab/53f43a24dabfaee43ec52c4e,J Stalker
http://sdm_lab/53f46b0adabfaee1c0b79f2b,Mario A. M. Guimaraes
http://sdm_lab/53f4d04ddabfaeeee2f8199d,FranÃ§ois Hennecart
http://sdm_lab/5489cd81dabfae8a11fb47df,Yasunori Harada
http://sdm_lab/53f43941dabfaedf4359b214,Huajian Mao
http://sdm_lab/53f42dc4dabfaee02ac65ec6,Sam-Jin Hwang
http://sdm_lab/53f4c8e7dabfaeb22f57e5f3,Rudi Kramer
http://sdm_lab/53f43212dabfaeb1a7bc6d1e,Hilda Tellioglu
http://sdm_lab/53f430c9dabfaeb2ac014cfe,Giansalvatore Mecca
http://sdm_lab/53f42677dabfaeb1a7b55876,Brett Adams
http://sdm_lab/5405b169dabfae450f3c7039,Antonio Boccalatte
http://sdm_lab/560176a145cedb3395e5b5cd,Carole A. Anderson
http://sdm_lab/53f4680fdabfaefedbb8f32e,Rhoda Kinsella
http://sdm_lab/53f4d22cdabfaef0f7f80dbc,Felicia Brown
http://sdm_lab/5601864d45cedb3395e66ad6,Q. Li
http://sdm_lab/53f46341dabfaee4dc841211,Marion A. Hersh
http://sdm_lab/53f4301bdabfaec22ba3a559,Guy Schofield
http://sdm_lab/53f447e0dabfaee4dc7d6e69,Charles A. Micchelli
http://sdm_lab/56017a3f45cedb3395e5f799,Dirk Fox
http://sdm_lab/53f45e6fdabfaec09f221f1c,Beth Warshafsky
http://sdm_lab/53f438d2dabfaec22ba9834a,David Brumley
http://sdm_lab/53f48cfedabfaea7cd1d0d8e,Michael I. Jordan
http://sdm_lab/53f45a73dabfaedd74e3d683,C. de L. Ryals
http://sdm_lab/53f637dedabfae1da79bf23a,Leendert van der Torre
http://sdm_lab/53f46008dabfaec09f227402,Christina Garranchan
http://sdm_lab/53f4622fdabfaeb22f52b9ed,Jonathan Arnowitz
http://sdm_lab/53f42ed1dabfaec09f126ee9,Fabrizio Montesi
http://sdm_lab/53f46365dabfaee43eceadfd,Ebru Celikel Cankaya
http://sdm_lab/53f42c3cdabfaec22ba06255,Joachim Georgii
http://sdm_lab/54451f63dabfae862da07db4,Yu Gao
http://sdm_lab/53f582bddabfaeaa7af8045b,Peter A. Dinda
http://sdm_lab/53f44eeedabfaec22bae98a5,Nyssim Lefford
http://sdm_lab/53f43400dabfaee02acb28b0,Roman Staszewski
http://sdm_lab/53f49b68dabfaee0d9c75613,Steffen Staab
http://sdm_lab/53f35185dabfae4b34949e59,Mark Jago
http://sdm_lab/53f430eedabfaee43ebf2dd7,Alexander Frank
http://sdm_lab/53f454d1dabfaeb22f4fad50,Axel BÃ¼se
http://sdm_lab/56017a7145cedb3395e5fc7b,T. Y. Lin
http://sdm_lab/54093a68dabfae450f46cb2f,Christoph Weidenbach
http://sdm_lab/53f42e89dabfaee1c0a42500,Yixin Luo
http://sdm_lab/53f434c9dabfaedf43570fad,John Riganati
http://sdm_lab/53f43bd2dabfaefedbafbb5b,Grigori E. Evreinov
http://sdm_lab/53f457addabfaee0d9bf9237,K. J. Thurber
http://sdm_lab/53f4d331dabfaef205f80aca,TamÃ¡s F. Freund
http://sdm_lab/53f42bf2dabfaec22ba01968,Naty Hoffman
http://sdm_lab/53f46382dabfaedf4363a904,Stephen M. Martin
http://sdm_lab/543028eddabfaeca69bcff01,Wolfgang KÃ¼hnel
http://sdm_lab/53f44abfdabfaee02ad2aab3,Dairoku Sekiguchi
http://sdm_lab/53f464f0dabfaefedbb831fa,Danielle F Pace
http://sdm_lab/53f451c6dabfaedf435f9a22,Georg Stemmer
http://sdm_lab/53f43847dabfaeb22f482cf5,Izak Broere
http://sdm_lab/53f438e2dabfaedce5546cc9,Armin Gabrielian
http://sdm_lab/54487824dabfae87b7e2b1e2,James O. Coplien
http://sdm_lab/548635f2dabfaed7b5fa2876,Mihai Christodorescu
http://sdm_lab/54843d66dabfae8a11fb1f82,Nikil D. Dutt
http://sdm_lab/53f44a5fdabfaefedbb23db7,Arkadiusz Wojna
http://sdm_lab/5601884d45cedb3395e6bfd9,Haim Wolfson
http://sdm_lab/53f433a1dabfaeecd6943988,Sanjaya Mishra
http://sdm_lab/53f431fddabfaedce5500044,Julian V. Noble
http://sdm_lab/53f81d2edabfae9467dd2124,Jingyuan Liu
http://sdm_lab/53f45d2adabfaee02ad7166f,D. Krane
http://sdm_lab/560ac94345cedb33971b1b0b,R. Sanz
http://sdm_lab/53f4347edabfaedd74d8e7be,Marc Peters
http://sdm_lab/53f466dedabfaee2a1db094e,Adam Williams
http://sdm_lab/53f430e1dabfaeb2ac0162fb,Jeremy Meyer
http://sdm_lab/53f45a11dabfaedce55be9b5,John Pettingill
http://sdm_lab/53f46b0fdabfaeee22a6516b,Ibraheem Alhashim
http://sdm_lab/53f43e18dabfaefedbb004da,T Cox
http://sdm_lab/53f45760dabfaee43ecc06e9,Kevin J. Healy
http://sdm_lab/548a62d3dabfae8a11fb49e2,Tosiyasu L. Kunii
http://sdm_lab/53f433efdabfaeb2ac03acd6,Malcolm Attard
http://sdm_lab/53f43a50dabfaefedbaed8f9,Sizheng Wei
http://sdm_lab/5601814545cedb3395e65f50,Herbert Jaeger
http://sdm_lab/53f4318ddabfaedce54fa9b2,N. L. Allport
http://sdm_lab/53f32756dabfae9a84478d74,Renata OchranovÃ¡
http://sdm_lab/53f453aedabfaeb22f4f637d,Ehab Al-Shaer
http://sdm_lab/544832e5dabfae87b7de491b,Sylvie Corteel
http://sdm_lab/53f436badabfaec09f17ff4d,Michael Girard
http://sdm_lab/54089a46dabfae450f42d264,Cristiano Galbiati
http://sdm_lab/53f42c21dabfaec09f1019ef,Fanghao Wu
http://sdm_lab/53f43933dabfaee02ace57a1,Ajay Mishra
http://sdm_lab/53f458bfdabfaee43ecc5a3a,B. Lindoff
http://sdm_lab/53f42f86dabfaec22ba3345f,Mohammad T. Irfan
http://sdm_lab/53f46556dabfaedf43641be5,Stephane GRUMBACH
http://sdm_lab/544085badabfae805a6cad90,H. Zimmermann
http://sdm_lab/53f46d99dabfaee4dc86ae39,K. Ecker
http://sdm_lab/53f45139dabfaeb22f4ec7d8,Spencer Sjanssen
http://sdm_lab/53f43a6fdabfaedd74dc6d2c,Richard J. Bateman
http://sdm_lab/5601881745cedb3395e6bbf2,Jack Edmonds
http://sdm_lab/53f39cebdabfae4b34a9ff71,Martina Pagura
http://sdm_lab/53f439c8dabfaedd74dbfbfd,M. Clerbout
http://sdm_lab/53f48056dabfaec09f29f018,Erik C.W. Krabbe
http://sdm_lab/53f4cd73dabfaeed1af80aab,Eric J. Bylaska
http://sdm_lab/560186d945cedb3395e68964,David Avis
http://sdm_lab/53f463a6dabfaee43ecebf87,A. B. McNeill
http://sdm_lab/54084dccdabfae8faa63ed9d,David R. Musser
http://sdm_lab/5484eb2ddabfae8a11fb249b,Owen Kaser
http://sdm_lab/53f459b8dabfaeecd69f7b93,Anne Brotot
http://sdm_lab/53f46a22dabfaee0d9c3d5e5,Shuguo Yang
http://sdm_lab/53f4319adabfaee43ebfb794,Syed Aqeel Sarwar
http://sdm_lab/53f461f1dabfaee43ece4fb9,Yves Robert
http://sdm_lab/53f43243dabfaee1c0a72df8,Matthias HÃ¤sel
http://sdm_lab/53f42f6adabfaee43ebdf19c,"Peterson, W.W."
http://sdm_lab/53f43460dabfaee0d9b52252,Anton Kummert
http://sdm_lab/53f42b94dabfaec09f0f8452,Stefanie Zittlau
http://sdm_lab/5484bf6edabfae8a11fb2285,Salim Roukos
http://sdm_lab/54089880dabfae92b424c02c,Shin Fukuda
http://sdm_lab/54330f37dabfaeb4c6aa7a0f,Jan Kautz
http://sdm_lab/56018a5345cedb3395e6d390,S PELEG
http://sdm_lab/5488080cdabfaed7b5fa344d,Shari Lawrence Pfleeger
http://sdm_lab/53f32b0cdabfae9a8448d75c,Richard M. Held
http://sdm_lab/548ca209dabfae9b4013537a,Berthold K. P. Horn
http://sdm_lab/560178f945cedb3395e5dfc8,David May
http://sdm_lab/54342184dabfaeb4c6ae7153,Ruben Gonzalez
http://sdm_lab/53f633d6dabfae443b3fa719,R. de Mori
http://sdm_lab/548c9d7fdabfaed7b5fa4510,Kemal AltÄ±nkemer
http://sdm_lab/53f45ffddabfaee4dc834ada,Thomas L. Sterling
http://sdm_lab/53f44b41dabfaee2a1d485c2,Rodolfo Llinas
http://sdm_lab/53f45340dabfaee4dc8056ba,"Robert H. Halstead, Jr."
http://sdm_lab/53f46764dabfaee43ecfa7cf,Joseph P. Bigus
http://sdm_lab/53f45baddabfaec09f218a8c,Ruiguang Hu
http://sdm_lab/53f43805dabfaee43ec3f187,Thibaut Hourlier
http://sdm_lab/53f46a42dabfaee4dc85db1e,O. Hauswirth
http://sdm_lab/5406ba4edabfae44f0854afd,Arie Gurfinkel
http://sdm_lab/53f3a0a1dabfae4b34ab7d85,Kavita Bala
http://sdm_lab/53f42c96dabfaee02ac5566a,Michal Moskal
http://sdm_lab/53f43144dabfaeb1a7bbc933,Jeanne W. Ross
http://sdm_lab/53f43461dabfaeb22f45e5e4,Dmitry Tkachev
http://sdm_lab/53f35c17dabfae4b34972dd0,Pierre Riteau
http://sdm_lab/53f437bbdabfaec09f1896b3,Adi Avidor
http://sdm_lab/53f4382adabfaec09f18d8d6,Aditya Sankar
http://sdm_lab/53f4308ddabfaee2a1ca4d06,Baodong Jia
http://sdm_lab/53f43a00dabfaee0d9b85d53,Anatoly Levin
http://sdm_lab/54875085dabfaed7b5fa2f1d,Peter Sestoft
http://sdm_lab/53f4804ddabfae963d259647,Dimitrios Gunopulos
http://sdm_lab/548753c2dabfaed7b5fa2f4f,James G. Mitchell
http://sdm_lab/548e5befdabfaef989f09359,Peter J. Stuckey
http://sdm_lab/53f430b8dabfaeb1a7bb5895,Zak Margolis
http://sdm_lab/562ca98045cedb3398c8aff5,Deborah I. Fels
http://sdm_lab/53f43af7dabfaee1c0ac9d64,Juan Andres Castaneda
